Value,Count
964.0,829.0
1847.0,829.0
1204.0,829.0
2877.0,829.0
2108.0,827.0
1208.0,826.0
3418.0,825.0
2191.0,825.0
1528.0,825.0
1136.0,825.0
805.0,825.0
1812.0,825.0
2614.0,825.0
1993.0,825.0
1242.0,824.0
1100.0,824.0
2161.0,824.0
1522.0,824.0
1348.0,823.0
2244.0,823.0
1453.0,822.0
2050.0,822.0
772.0,822.0
1426.0,820.0
2386.0,820.0
995.0,820.0
5913.0,820.0
978.0,820.0
1599.0,818.0
1387.0,818.0
1187.0,818.0
1590.0,818.0
1784.0,818.0
1953.0,817.0
2276.0,817.0
2068.0,814.0
2156.0,814.0
3051.0,814.0
1484.0,813.0
1934.0,813.0
731.0,812.0
2201.0,811.0
1540.0,810.0
2972.0,809.0
1131.0,808.0
4016.0,808.0
1868.0,806.0
1891.0,806.0
1797.0,806.0
2318.0,805.0
1714.0,804.0
1628.0,804.0
1491.0,804.0
727.0,803.0
826.0,802.0
1984.0,800.0
1181.0,799.0
1126.0,797.0
817.0,797.0
1078.0,797.0
2566.0,794.0
1139.0,794.0
2294.0,793.0
3089.0,792.0
2315.0,791.0
3489.0,791.0
1889.0,790.0
2836.0,790.0
2549.0,789.0
981.0,788.0
1307.0,788.0
1237.0,788.0
979.0,788.0
918.0,788.0
865.0,786.0
2200.0,786.0
807.0,785.0
2502.0,785.0
2466.0,783.0
1148.0,782.0
823.0,782.0
1589.0,781.0
1533.0,780.0
1879.0,780.0
3115.0,779.0
2397.0,778.0
2017.0,777.0
1539.0,777.0
2335.0,776.0
1648.0,776.0
2800.0,776.0
1073.0,775.0
924.0,775.0
4330.0,775.0
2615.0,775.0
1324.0,775.0
2116.0,774.0
963.0,774.0
1061.0,774.0
1293.0,774.0
921.0,773.0
3414.0,772.0
1782.0,772.0
1757.0,771.0
931.0,771.0
3625.0,770.0
3454.0,770.0
1785.0,770.0
1809.0,766.0
3717.0,764.0
1705.0,763.0
2486.0,763.0
1327.0,762.0
1610.0,762.0
2862.0,762.0
2095.0,761.0
1207.0,761.0
1869.0,760.0
3078.0,760.0
1689.0,759.0
923.0,759.0
1135.0,758.0
2369.0,758.0
1040.0,757.0
1802.0,757.0
2722.0,757.0
2787.0,757.0
2182.0,756.0
1523.0,756.0
1948.0,756.0
1684.0,756.0
2632.0,756.0
1240.0,755.0
1821.0,755.0
2168.0,755.0
1077.0,753.0
2392.0,753.0
1995.0,752.0
1125.0,752.0
2786.0,751.0
1147.0,750.0
765.0,747.0
5078.0,746.0
1059.0,746.0
1577.0,745.0
1334.0,743.0
742.0,743.0
1561.0,742.0
1046.0,742.0
1442.0,741.0
4401.0,741.0
2117.0,740.0
2082.0,740.0
1247.0,740.0
3446.0,739.0
2457.0,739.0
1919.0,739.0
2845.0,739.0
3272.0,739.0
1735.0,737.0
3221.0,736.0
1530.0,735.0
1989.0,735.0
1874.0,735.0
1089.0,734.0
922.0,734.0
788.0,733.0
899.0,733.0
1751.0,731.0
1706.0,731.0
928.0,731.0
1885.0,731.0
1018.0,730.0
2213.0,730.0
695.0,730.0
3062.0,729.0
1967.0,729.0
1052.0,728.0
3821.0,728.0
694.0,725.0
1098.0,725.0
1110.0,724.0
2832.0,724.0
1916.0,724.0
2044.0,723.0
1096.0,722.0
1619.0,722.0
2208.0,722.0
3567.0,722.0
1951.0,722.0
2550.0,721.0
2461.0,721.0
1199.0,720.0
871.0,719.0
3826.0,719.0
1911.0,718.0
1516.0,716.0
2587.0,715.0
1644.0,713.0
897.0,713.0
