Value,Count
7369.0,656.0
7758.0,656.0
9368.0,656.0
6019.0,655.0
5053.0,655.0
6998.0,654.0
5972.0,654.0
4930.0,653.0
6417.0,653.0
7376.0,653.0
5855.0,653.0
4842.0,652.0
3448.0,652.0
5848.0,651.0
5876.0,651.0
4745.0,651.0
4264.0,650.0
5032.0,650.0
2806.0,649.0
7336.0,649.0
5299.0,649.0
6415.0,649.0
5770.0,648.0
6081.0,648.0
7465.0,648.0
4786.0,647.0
9392.0,647.0
9207.0,646.0
7744.0,645.0
6903.0,645.0
5642.0,645.0
5162.0,644.0
6921.0,644.0
3516.0,644.0
11541.0,644.0
6620.0,644.0
6378.0,644.0
3551.0,644.0
6498.0,643.0
6537.0,642.0
5129.0,642.0
5946.0,642.0
6736.0,642.0
4860.0,641.0
9381.0,641.0
8713.0,640.0
5153.0,640.0
3529.0,640.0
5462.0,639.0
5678.0,639.0
4335.0,639.0
6996.0,639.0
5957.0,639.0
7107.0,638.0
5318.0,638.0
7080.0,638.0
5522.0,637.0
8131.0,637.0
9895.0,637.0
7275.0,636.0
5155.0,636.0
10511.0,636.0
4728.0,636.0
5260.0,636.0
5431.0,635.0
5037.0,635.0
2857.0,635.0
7188.0,634.0
7374.0,634.0
3833.0,634.0
3830.0,633.0
4422.0,633.0
5910.0,632.0
6377.0,632.0
4802.0,632.0
5867.0,632.0
3433.0,631.0
7229.0,630.0
6451.0,630.0
2783.0,630.0
4865.0,629.0
5980.0,629.0
5406.0,629.0
3454.0,628.0
5365.0,628.0
4491.0,628.0
3057.0,628.0
7421.0,628.0
5371.0,627.0
5530.0,627.0
3523.0,627.0
5301.0,626.0
7547.0,626.0
6214.0,626.0
6565.0,625.0
5288.0,625.0
6514.0,625.0
4564.0,624.0
5184.0,623.0
4269.0,623.0
3746.0,623.0
7895.0,622.0
4464.0,622.0
3726.0,622.0
5283.0,621.0
6375.0,621.0
4845.0,621.0
4775.0,621.0
3479.0,620.0
6042.0,620.0
5049.0,620.0
7026.0,619.0
4854.0,619.0
5419.0,619.0
3720.0,618.0
7455.0,618.0
4235.0,618.0
4910.0,618.0
3606.0,617.0
4130.0,616.0
7962.0,616.0
5512.0,616.0
2548.0,615.0
5754.0,615.0
8743.0,615.0
4674.0,614.0
3160.0,614.0
6969.0,614.0
7473.0,614.0
7153.0,614.0
11728.0,614.0
5912.0,613.0
6083.0,613.0
5325.0,612.0
4832.0,611.0
3296.0,611.0
2493.0,611.0
5137.0,611.0
6640.0,610.0
5528.0,609.0
6447.0,609.0
6126.0,609.0
4676.0,608.0
6515.0,608.0
5699.0,607.0
4643.0,607.0
6454.0,607.0
4533.0,607.0
6239.0,607.0
4169.0,606.0
6012.0,606.0
5446.0,606.0
8006.0,605.0
5751.0,605.0
7267.0,605.0
9880.0,605.0
5181.0,605.0
4306.0,604.0
3997.0,604.0
5028.0,604.0
4557.0,604.0
3861.0,603.0
3977.0,603.0
3931.0,603.0
5658.0,602.0
5637.0,602.0
5800.0,602.0
4950.0,602.0
3678.0,602.0
6744.0,602.0
4427.0,602.0
3702.0,602.0
5190.0,602.0
4224.0,601.0
4627.0,601.0
6160.0,601.0
5839.0,600.0
3481.0,600.0
3439.0,600.0
9528.0,600.0
6600.0,599.0
7928.0,599.0
3340.0,599.0
9414.0,599.0
11589.0,598.0
5192.0,598.0
3487.0,598.0
7765.0,597.0
3708.0,597.0
3710.0,597.0
4085.0,597.0
5362.0,596.0
4413.0,595.0
8112.0,595.0
5536.0,594.0
5539.0,594.0
8714.0,593.0
8193.0,593.0
3517.0,593.0
7264.0,592.0
5420.0,591.0
6862.0,591.0
3334.0,591.0
4570.0,591.0
3936.0,590.0
3572.0,590.0
3327.0,590.0
8096.0,589.0
4846.0,589.0
7112.0,588.0
3961.0,587.0
7512.0,587.0
4494.0,587.0
3792.0,586.0
5106.0,586.0
9561.0,586.0
3645.0,586.0
9801.0,585.0
4954.0,584.0
6695.0,584.0
3944.0,584.0
4872.0,583.0
3595.0,583.0
7230.0,583.0
5001.0,583.0
5438.0,583.0
10209.0,582.0
5203.0,582.0
4866.0,581.0
9349.0,581.0
3597.0,581.0
6764.0,581.0
3241.0,580.0
8226.0,580.0
6513.0,580.0
4075.0,580.0
6094.0,579.0
16887.0,579.0
4065.0,579.0
6826.0,579.0
6376.0,579.0
4263.0,579.0
5045.0,579.0
5581.0,578.0
7344.0,578.0
4637.0,578.0
3466.0,577.0
5404.0,577.0
4553.0,577.0
5614.0,576.0
8126.0,576.0
9739.0,576.0
7120.0,576.0
4601.0,576.0
8700.0,575.0
7474.0,575.0
5353.0,575.0
8097.0,575.0
6486.0,575.0
8564.0,574.0
3842.0,574.0
6293.0,574.0
6927.0,573.0
7978.0,573.0
3147.0,573.0
6049.0,573.0
3459.0,572.0
4671.0,571.0
5569.0,571.0
6323.0,571.0
5017.0,571.0
3853.0,570.0
4210.0,570.0
3438.0,569.0
4293.0,569.0
4555.0,569.0
6278.0,569.0
2312.0,569.0
5210.0,568.0
6717.0,568.0
6962.0,568.0
4523.0,568.0
3458.0,567.0
6657.0,567.0
4166.0,566.0
3029.0,566.0
3197.0,566.0
6653.0,566.0
4094.0,566.0
5492.0,565.0
8217.0,565.0
9533.0,565.0
10887.0,564.0
6585.0,564.0
4651.0,564.0
6140.0,564.0
5212.0,563.0
6192.0,563.0
5809.0,563.0
6822.0,563.0
3749.0,563.0
10046.0,562.0
5598.0,562.0
4972.0,562.0
5949.0,560.0
6494.0,560.0
6818.0,560.0
5664.0,560.0
8209.0,558.0
4729.0,558.0
3912.0,558.0
8020.0,557.0
5099.0,557.0
10131.0,557.0
5883.0,557.0
5870.0,556.0
6106.0,556.0
4936.0,556.0
5737.0,556.0
7834.0,556.0
6413.0,556.0
4391.0,556.0
3674.0,555.0
6261.0,555.0
3937.0,555.0
5734.0,555.0
7687.0,555.0
7351.0,555.0
6445.0,554.0
6937.0,554.0
5054.0,554.0
6153.0,554.0
4566.0,554.0
5860.0,554.0
4471.0,554.0
4761.0,553.0
5360.0,553.0
6922.0,553.0
6070.0,553.0
3455.0,553.0
5861.0,552.0
5987.0,552.0
4550.0,551.0
4733.0,551.0
3534.0,551.0
4492.0,551.0
4480.0,550.0
7017.0,550.0
3814.0,549.0
7108.0,549.0
8357.0,549.0
7842.0,548.0
7998.0,548.0
8602.0,548.0
14721.0,546.0
3149.0,546.0
6509.0,546.0
5553.0,546.0
8377.0,545.0
7216.0,545.0
3740.0,544.0
4108.0,544.0
3370.0,543.0
2995.0,542.0
5694.0,542.0
4360.0,542.0
4421.0,541.0
5103.0,541.0
6616.0,541.0
4038.0,541.0
12983.0,540.0
6499.0,540.0
5764.0,540.0
10121.0,539.0
4645.0,539.0
5885.0,539.0
8326.0,538.0
6435.0,538.0
9357.0,538.0
3653.0,538.0
5358.0,538.0
4393.0,537.0
3544.0,537.0
5113.0,536.0
6259.0,536.0
9979.0,535.0
7325.0,535.0
5992.0,534.0
6696.0,534.0
5246.0,534.0
3021.0,534.0
5702.0,533.0
4647.0,533.0
7341.0,533.0
9417.0,532.0
3394.0,532.0
8272.0,532.0
4282.0,532.0
4736.0,532.0
5205.0,532.0
4574.0,532.0
4305.0,531.0
4881.0,531.0
4016.0,531.0
5549.0,531.0
5387.0,530.0
7215.0,530.0
6009.0,530.0
5225.0,530.0
8350.0,530.0
7543.0,529.0
4621.0,529.0
4068.0,529.0
5791.0,529.0
4744.0,529.0
4027.0,528.0
5657.0,528.0
5956.0,527.0
4606.0,527.0
6704.0,527.0
7817.0,526.0
6733.0,526.0
8269.0,526.0
5602.0,526.0
5701.0,525.0
2872.0,525.0
6872.0,525.0
11622.0,525.0
5067.0,525.0
4341.0,525.0
3477.0,524.0
7825.0,524.0
6302.0,524.0
3521.0,524.0
3410.0,524.0
6934.0,523.0
4711.0,523.0
5616.0,523.0
2175.0,523.0
4290.0,523.0
8179.0,523.0
4979.0,522.0
5151.0,521.0
5201.0,521.0
7560.0,521.0
9891.0,521.0
7140.0,521.0
4147.0,521.0
3451.0,521.0
4863.0,521.0
4859.0,521.0
11300.0,520.0
4803.0,520.0
5887.0,520.0
3748.0,520.0
7777.0,519.0
5368.0,519.0
6473.0,519.0
4059.0,518.0
4466.0,518.0
4879.0,517.0
3070.0,517.0
6398.0,517.0
8519.0,517.0
3256.0,516.0
5180.0,516.0
3011.0,516.0
3891.0,515.0
4777.0,515.0
5166.0,515.0
4544.0,515.0
5189.0,515.0
3274.0,514.0
4376.0,514.0
4746.0,514.0
3213.0,514.0
2901.0,514.0
6411.0,513.0
8842.0,513.0
6677.0,513.0
6983.0,513.0
3877.0,513.0
8462.0,512.0
6124.0,512.0
3060.0,512.0
8025.0,512.0
6207.0,512.0
3418.0,511.0
6992.0,511.0
4576.0,511.0
5170.0,511.0
5621.0,510.0
3422.0,510.0
7492.0,510.0
2943.0,509.0
4609.0,509.0
7200.0,509.0
3926.0,509.0
7781.0,509.0
3194.0,508.0
4629.0,508.0
3243.0,508.0
3423.0,507.0
6286.0,507.0
5681.0,507.0
4831.0,507.0
3230.0,507.0
4150.0,507.0
4708.0,506.0
5774.0,506.0
4215.0,506.0
3754.0,506.0
3412.0,506.0
7192.0,506.0
6712.0,506.0
5436.0,506.0
7772.0,505.0
5111.0,505.0
11054.0,505.0
3488.0,505.0
4033.0,505.0
3378.0,504.0
4145.0,504.0
3736.0,504.0
4707.0,504.0
6501.0,503.0
4770.0,503.0
5679.0,503.0
8264.0,503.0
5806.0,503.0
7467.0,503.0
3081.0,503.0
5146.0,503.0
4885.0,503.0
9461.0,502.0
5251.0,502.0
3364.0,501.0
7346.0,501.0
6718.0,501.0
5596.0,501.0
11378.0,501.0
10056.0,501.0
5857.0,500.0
3651.0,500.0
3280.0,500.0
5714.0,499.0
4539.0,499.0
8346.0,499.0
8135.0,499.0
5236.0,498.0
6488.0,498.0
8088.0,497.0
3671.0,497.0
3925.0,497.0
6046.0,497.0
5348.0,497.0
4716.0,496.0
4918.0,496.0
3443.0,496.0
3034.0,495.0
4320.0,495.0
2441.0,495.0
5264.0,495.0
7491.0,495.0
2965.0,495.0
5906.0,495.0
2987.0,495.0
9376.0,494.0
8073.0,494.0
3773.0,494.0
5193.0,494.0
3660.0,493.0
5486.0,493.0
6167.0,493.0
5880.0,493.0
3171.0,492.0
8186.0,492.0
7796.0,492.0
7178.0,492.0
3411.0,492.0
6830.0,492.0
6060.0,492.0
3939.0,491.0
5670.0,491.0
7287.0,491.0
6595.0,491.0
7526.0,491.0
6629.0,491.0
10493.0,490.0
5508.0,490.0
7578.0,490.0
3200.0,490.0
4542.0,490.0
8228.0,489.0
3407.0,489.0
4827.0,489.0
4683.0,488.0
9085.0,488.0
5514.0,488.0
7795.0,488.0
5229.0,487.0
4420.0,487.0
9669.0,487.0
5583.0,487.0
4797.0,486.0
5455.0,486.0
6360.0,486.0
8630.0,486.0
7111.0,485.0
3545.0,485.0
2976.0,485.0
6587.0,485.0
5354.0,484.0
5407.0,482.0
9172.0,482.0
5781.0,482.0
4109.0,481.0
12736.0,481.0
5851.0,481.0
8817.0,481.0
3673.0,480.0
7483.0,480.0
3315.0,480.0
13471.0,479.0
5081.0,479.0
2096.0,479.0
6527.0,479.0
3043.0,479.0
7303.0,478.0
7128.0,478.0
3205.0,478.0
4800.0,478.0
6833.0,478.0
7364.0,478.0
2687.0,478.0
6776.0,477.0
7920.0,477.0
2944.0,477.0
4632.0,477.0
6076.0,477.0
4769.0,477.0
4078.0,477.0
8164.0,476.0
5488.0,475.0
6979.0,474.0
6419.0,474.0
4942.0,474.0
7113.0,474.0
6560.0,474.0
9222.0,474.0
3718.0,473.0
8013.0,473.0
2185.0,473.0
7073.0,473.0
6670.0,473.0
6482.0,473.0
4037.0,473.0
6429.0,472.0
4483.0,472.0
6975.0,472.0
7907.0,472.0
7342.0,472.0
6699.0,471.0
5742.0,471.0
5588.0,471.0
7818.0,471.0
4225.0,470.0
5497.0,469.0
4140.0,469.0
8448.0,468.0
4240.0,468.0
5482.0,467.0
4583.0,467.0
9611.0,467.0
5233.0,467.0
3917.0,466.0
4743.0,466.0
4481.0,466.0
5338.0,466.0
9293.0,466.0
3635.0,465.0
8123.0,465.0
3401.0,465.0
9625.0,465.0
3248.0,465.0
10741.0,465.0
5254.0,464.0
3490.0,464.0
7398.0,464.0
4875.0,463.0
7750.0,463.0
9741.0,463.0
4117.0,463.0
5157.0,463.0
4598.0,463.0
7020.0,462.0
8775.0,460.0
2446.0,460.0
7055.0,460.0
5815.0,460.0
9422.0,460.0
6828.0,459.0
6970.0,459.0
4944.0,459.0
4426.0,459.0
11791.0,459.0
4346.0,459.0
3300.0,459.0
4528.0,458.0
7595.0,458.0
6910.0,458.0
6362.0,457.0
5595.0,457.0
3902.0,457.0
5109.0,456.0
6721.0,456.0
4230.0,455.0
4919.0,455.0
7149.0,454.0
5496.0,454.0
2843.0,454.0
7736.0,454.0
7929.0,453.0
4111.0,453.0
1341.0,452.0
5169.0,452.0
3580.0,452.0
5990.0,451.0
4007.0,451.0
11796.0,451.0
7826.0,451.0
4010.0,451.0
4925.0,450.0
5218.0,450.0
5928.0,450.0
7449.0,450.0
7330.0,450.0
4319.0,449.0
5521.0,449.0
4453.0,449.0
5766.0,449.0
3124.0,449.0
8033.0,449.0
4208.0,448.0
3783.0,448.0
3768.0,448.0
4686.0,448.0
3978.0,447.0
4121.0,447.0
5124.0,447.0
8156.0,447.0
3991.0,446.0
5647.0,446.0
3107.0,446.0
6645.0,446.0
7317.0,446.0
6424.0,446.0
4223.0,446.0
5516.0,446.0
6091.0,445.0
7214.0,444.0
4939.0,444.0
3195.0,444.0
3059.0,444.0
3505.0,444.0
5303.0,444.0
4587.0,443.0
5164.0,443.0
7095.0,443.0
6684.0,443.0
5276.0,442.0
3372.0,442.0
5578.0,442.0
4091.0,442.0
3080.0,442.0
2343.0,441.0
7880.0,441.0
10170.0,441.0
7068.0,441.0
3966.0,440.0
6180.0,440.0
5903.0,440.0
6171.0,440.0
4304.0,440.0
11782.0,439.0
16970.0,439.0
4791.0,439.0
7447.0,439.0
5680.0,439.0
5474.0,439.0
4303.0,439.0
2983.0,438.0
5080.0,438.0
4030.0,438.0
3679.0,438.0
4870.0,437.0
2551.0,437.0
3103.0,437.0
8670.0,437.0
5133.0,437.0
5712.0,436.0
7505.0,436.0
3806.0,435.0
6063.0,435.0
4358.0,435.0
3225.0,435.0
2525.0,435.0
5451.0,434.0
7456.0,434.0
7451.0,434.0
6959.0,434.0
6247.0,434.0
4153.0,434.0
7162.0,434.0
4884.0,434.0
7500.0,434.0
4931.0,433.0
5477.0,433.0
5465.0,432.0
7174.0,432.0
2494.0,431.0
5580.0,431.0
4779.0,431.0
5587.0,431.0
6546.0,431.0
7297.0,431.0
4000.0,431.0
3910.0,431.0
4626.0,430.0
3095.0,430.0
5554.0,430.0
5058.0,430.0
4332.0,429.0
4336.0,429.0
7163.0,429.0
3953.0,429.0
3892.0,429.0
3887.0,429.0
3735.0,429.0
7353.0,429.0
4460.0,429.0
2699.0,429.0
3349.0,428.0
6352.0,428.0
3812.0,427.0
4397.0,427.0
6517.0,427.0
4042.0,427.0
4442.0,427.0
5470.0,426.0
5921.0,426.0
4212.0,426.0
3592.0,426.0
6125.0,426.0
6860.0,426.0
4893.0,426.0
4438.0,426.0
8452.0,425.0
2544.0,425.0
8680.0,425.0
7510.0,425.0
5672.0,425.0
3354.0,425.0
6089.0,424.0
8997.0,424.0
5461.0,424.0
6011.0,424.0
3323.0,424.0
6393.0,423.0
3918.0,423.0
2408.0,422.0
6691.0,422.0
7446.0,422.0
9216.0,422.0
